id,question_id,user_id,description,created_at
1972,2,274,"25 to 34","2016-08-16 11:22:22"
1973,3,274,"Bachelor degree","2016-08-16 11:22:22"
1974,4,274,Architecture,"2016-08-16 11:22:22"
1975,5,274,No,"2016-08-16 11:22:22"
1976,6,274,Medium,"2016-08-16 11:22:22"
1977,7,274,Medium,"2016-08-16 11:22:22"
1978,8,274,Yes,"2016-08-16 11:22:22"
1979,9,274,,"2016-08-16 11:22:22"
1854,1,280,Male,"2016-08-16 02:39:15"
1855,2,280,"18 to 24","2016-08-16 02:39:15"
1856,3,280,"High school degree or equivalent (e.g., GED)","2016-08-16 02:39:15"
1857,4,280,,"2016-08-16 02:39:15"
1858,5,280,No,"2016-08-16 02:39:15"
1859,6,280,Low,"2016-08-16 02:39:15"
1860,7,280,Low,"2016-08-16 02:39:15"
1861,8,280,No,"2016-08-16 02:39:15"
1862,9,280,,"2016-08-16 02:39:15"
4895,1,281,Male,"2016-09-08 19:47:33"
4896,2,281,"25 to 34","2016-09-08 19:47:33"
4897,3,281,"Bachelor degree","2016-09-08 19:47:33"
4898,4,281,"Criminal Justice","2016-09-08 19:47:33"
4899,5,281,"Yes; for one to five years","2016-09-08 19:47:33"
4900,6,281,Medium,"2016-09-08 19:47:33"
4901,7,281,Low,"2016-09-08 19:47:33"
4902,8,281,No,"2016-09-08 19:47:33"
4903,9,281,,"2016-09-08 19:47:33"
1872,1,284,Female,"2016-08-16 04:00:48"
1873,2,284,"25 to 34","2016-08-16 04:00:48"
1874,3,284,"Bachelor degree","2016-08-16 04:00:48"
1875,4,284,"Computer Science","2016-08-16 04:00:48"
1876,5,284,"Yes; for one to five years","2016-08-16 04:00:48"
1877,6,284,High,"2016-08-16 04:00:48"
1878,7,284,High,"2016-08-16 04:00:48"
1879,8,284,Yes,"2016-08-16 04:00:48"
1880,9,284,No,"2016-08-16 04:00:48"
1890,1,286,Female,"2016-08-16 07:03:54"
1891,2,286,"25 to 34","2016-08-16 07:03:54"
1892,3,286,"Bachelor degree","2016-08-16 07:03:54"
1893,4,286,"Social Policy","2016-08-16 07:03:54"
1894,5,286,No,"2016-08-16 07:03:54"
1895,6,286,High,"2016-08-16 07:03:54"
1896,7,286,High,"2016-08-16 07:03:54"
1897,8,286,No,"2016-08-16 07:03:54"
1898,9,286,,"2016-08-16 07:03:54"
1899,1,287,Male,"2016-08-16 07:22:12"
1900,2,287,"18 to 24","2016-08-16 07:22:12"
1901,3,287,"Bachelor degree","2016-08-16 07:22:12"
1902,4,287,Chemistry,"2016-08-16 07:22:12"
1903,5,287,"Yes; for one to five years","2016-08-16 07:22:12"
1904,6,287,Medium,"2016-08-16 07:22:12"
1905,7,287,Medium,"2016-08-16 07:22:12"
1906,8,287,Yes,"2016-08-16 07:22:12"
1907,9,287,,"2016-08-16 07:22:12"
1908,1,288,Male,"2016-08-16 07:48:32"
1909,2,288,"25 to 34","2016-08-16 07:48:32"
1910,3,288,"Bachelor degree","2016-08-16 07:48:32"
1911,4,288,biology,"2016-08-16 07:48:32"
1912,5,288,No,"2016-08-16 07:48:32"
1913,6,288,High,"2016-08-16 07:48:32"
1914,7,288,High,"2016-08-16 07:48:32"
1915,8,288,No,"2016-08-16 07:48:32"
1916,9,288,,"2016-08-16 07:48:32"
1962,1,295,Female,"2016-08-16 10:32:09"
1963,2,295,"35 to 45","2016-08-16 10:32:09"
1964,3,295,"Bachelor degree","2016-08-16 10:32:09"
1965,4,295,"Business Administration","2016-08-16 10:32:09"
1966,5,295,No,"2016-08-16 10:32:09"
1967,6,295,Medium,"2016-08-16 10:32:09"
1968,7,295,Low,"2016-08-16 10:32:09"
1969,8,295,No,"2016-08-16 10:32:09"
1970,9,295,,"2016-08-16 10:32:09"
1980,1,296,Female,"2016-08-16 11:48:20"
1981,2,296,"25 to 34","2016-08-16 11:48:20"
1982,3,296,"Graduate degree","2016-08-16 11:48:20"
1983,4,296,"Music, English, Public Administration","2016-08-16 11:48:20"
1984,5,296,No,"2016-08-16 11:48:20"
1985,6,296,Low,"2016-08-16 11:48:20"
1986,7,296,Low,"2016-08-16 11:48:20"
1987,8,296,No,"2016-08-16 11:48:20"
1988,9,296,,"2016-08-16 11:48:20"
4436,1,302,Male,"2016-09-08 15:55:36"
4437,2,302,"25 to 34","2016-09-08 15:55:36"
4438,3,302,"Graduate degree","2016-09-08 15:55:36"
4439,4,302,"Web Programming","2016-09-08 15:55:36"
4440,5,302,"Yes; for one to five years","2016-09-08 15:55:36"
4441,6,302,High,"2016-09-08 15:55:36"
4442,7,302,High,"2016-09-08 15:55:36"
4443,8,302,Yes,"2016-09-08 15:55:36"
4444,9,302,,"2016-09-08 15:55:36"
2016,1,304,Male,"2016-08-16 13:19:44"
2017,2,304,"18 to 24","2016-08-16 13:19:44"
2018,3,304,"Graduate degree","2016-08-16 13:19:44"
2019,4,304,"Mechanical Engineering","2016-08-16 13:19:44"
2020,5,304,"Yes; for less than a year","2016-08-16 13:19:44"
2021,6,304,Medium,"2016-08-16 13:19:44"
2022,7,304,Medium,"2016-08-16 13:19:44"
2023,8,304,"Not sure","2016-08-16 13:19:44"
2024,9,304,,"2016-08-16 13:19:44"
2025,1,306,Male,"2016-08-16 13:24:34"
2026,2,306,"25 to 34","2016-08-16 13:24:34"
2027,3,306,"High school degree or equivalent (e.g., GED)","2016-08-16 13:24:34"
2028,4,306,,"2016-08-16 13:24:34"
2029,5,306,No,"2016-08-16 13:24:34"
2030,6,306,Medium,"2016-08-16 13:24:34"
2031,7,306,Medium,"2016-08-16 13:24:34"
2032,8,306,Yes,"2016-08-16 13:24:34"
2033,9,306,,"2016-08-16 13:24:34"
2034,1,307,Male,"2016-08-16 13:31:22"
2035,2,307,"35 to 45","2016-08-16 13:31:22"
2036,3,307,"High school degree or equivalent (e.g., GED)","2016-08-16 13:31:22"
2037,4,307,N/A,"2016-08-16 13:31:22"
2038,5,307,No,"2016-08-16 13:31:22"
2039,6,307,Medium,"2016-08-16 13:31:22"
2040,7,307,Medium,"2016-08-16 13:31:22"
2041,8,307,No,"2016-08-16 13:31:22"
2042,9,307,,"2016-08-16 13:31:22"
2061,1,311,Male,"2016-08-16 13:53:02"
2062,2,311,"35 to 45","2016-08-16 13:53:02"
2063,3,311,"Some college but no degree","2016-08-16 13:53:02"
2064,4,311,Electronics,"2016-08-16 13:53:02"
2065,5,311,No,"2016-08-16 13:53:02"
2066,6,311,Medium,"2016-08-16 13:53:02"
2067,7,311,Medium,"2016-08-16 13:53:02"
2068,8,311,No,"2016-08-16 13:53:02"
2069,9,311,,"2016-08-16 13:53:02"
2088,1,313,Male,"2016-08-16 14:36:40"
2089,2,313,"25 to 34","2016-08-16 14:36:40"
2090,3,313,"Some college but no degree","2016-08-16 14:36:40"
2091,4,313,"Business Management","2016-08-16 14:36:40"
2092,5,313,"Yes; for one to five years","2016-08-16 14:36:40"
2093,6,313,Low,"2016-08-16 14:36:40"
2094,7,313,Medium,"2016-08-16 14:36:40"
2095,8,313,No,"2016-08-16 14:36:40"
2096,9,313,,"2016-08-16 14:36:40"
2079,1,315,Male,"2016-08-16 14:33:26"
2080,2,315,"25 to 34","2016-08-16 14:33:26"
2081,3,315,"Bachelor degree","2016-08-16 14:33:26"
2082,4,315,english,"2016-08-16 14:33:26"
2083,5,315,"Yes; for one to five years","2016-08-16 14:33:26"
2084,6,315,"Very high","2016-08-16 14:33:26"
2085,7,315,Medium,"2016-08-16 14:33:26"
2086,8,315,Yes,"2016-08-16 14:33:26"
2087,9,315,,"2016-08-16 14:33:26"
2097,1,316,Male,"2016-08-16 14:46:13"
2098,2,316,"25 to 34","2016-08-16 14:46:13"
2099,3,316,"Graduate degree","2016-08-16 14:46:13"
2100,4,316,Economics,"2016-08-16 14:46:13"
2101,5,316,No,"2016-08-16 14:46:13"
2102,6,316,Medium,"2016-08-16 14:46:13"
2103,7,316,"Very high","2016-08-16 14:46:13"
2104,8,316,Yes,"2016-08-16 14:46:13"
2105,9,316,,"2016-08-16 14:46:13"
2106,1,317,Male,"2016-08-16 14:51:34"
2107,2,317,"25 to 34","2016-08-16 14:51:34"
2108,3,317,"Graduate degree","2016-08-16 14:51:34"
2109,4,317,"mathematics and computer science","2016-08-16 14:51:34"
2110,5,317,No,"2016-08-16 14:51:34"
2111,6,317,"Very high","2016-08-16 14:51:34"
2112,7,317,Low,"2016-08-16 14:51:34"
2113,8,317,"Not sure","2016-08-16 14:51:34"
2114,9,317,,"2016-08-16 14:51:34"
2115,1,318,Male,"2016-08-16 15:10:49"
2116,2,318,"55 or older","2016-08-16 15:10:49"
2117,3,318,"Some college but no degree","2016-08-16 15:10:49"
2118,4,318,business,"2016-08-16 15:10:49"
2119,5,318,No,"2016-08-16 15:10:49"
2120,6,318,Low,"2016-08-16 15:10:49"
2121,7,318,Low,"2016-08-16 15:10:49"
2122,8,318,"Not sure","2016-08-16 15:10:49"
2123,9,318,,"2016-08-16 15:10:49"
2124,1,319,Male,"2016-08-16 15:13:30"
2125,2,319,"45 to 54","2016-08-16 15:13:30"
2126,3,319,"Some college but no degree","2016-08-16 15:13:30"
2127,4,319,"Electrical Engineering","2016-08-16 15:13:30"
2128,5,319,"Yes; for one to five years","2016-08-16 15:13:30"
2129,6,319,"Very high","2016-08-16 15:13:30"
2130,7,319,Medium,"2016-08-16 15:13:30"
2131,8,319,No,"2016-08-16 15:13:30"
2132,9,319,,"2016-08-16 15:13:30"
2133,1,321,Female,"2016-08-16 15:19:41"
2134,2,321,"35 to 45","2016-08-16 15:19:41"
2135,3,321,"Bachelor degree","2016-08-16 15:19:41"
2136,4,321,Nursing,"2016-08-16 15:19:41"
2137,5,321,No,"2016-08-16 15:19:41"
2138,6,321,Medium,"2016-08-16 15:19:41"
2139,7,321,Medium,"2016-08-16 15:19:41"
2140,8,321,No,"2016-08-16 15:19:41"
2141,9,321,,"2016-08-16 15:19:41"
2403,1,322,Female,"2016-08-17 09:37:14"
2404,2,322,"25 to 34","2016-08-17 09:37:14"
2405,3,322,"Bachelor degree","2016-08-17 09:37:14"
2406,4,322,"Social work","2016-08-17 09:37:14"
2407,5,322,"Yes; for one to five years","2016-08-17 09:37:14"
2408,6,322,High,"2016-08-17 09:37:14"
2409,7,322,Low,"2016-08-17 09:37:14"
2410,8,322,Yes,"2016-08-17 09:37:14"
2411,9,322,,"2016-08-17 09:37:14"
2142,1,325,Male,"2016-08-16 15:54:33"
2143,2,325,"35 to 45","2016-08-16 15:54:33"
2144,3,325,"Graduate degree","2016-08-16 15:54:33"
2145,4,325,Education,"2016-08-16 15:54:33"
2146,5,325,"Yes; for more than five years","2016-08-16 15:54:33"
2147,6,325,"Very high","2016-08-16 15:54:33"
2148,7,325,"Very high","2016-08-16 15:54:33"
2149,8,325,No,"2016-08-16 15:54:33"
2150,9,325,,"2016-08-16 15:54:33"
2151,1,326,Male,"2016-08-16 15:58:38"
2152,2,326,"25 to 34","2016-08-16 15:58:38"
2153,3,326,"Bachelor degree","2016-08-16 15:58:38"
2154,4,326,"Lib. Studies","2016-08-16 15:58:38"
2155,5,326,"Yes; for one to five years","2016-08-16 15:58:38"
2156,6,326,High,"2016-08-16 15:58:38"
2157,7,326,"Very high","2016-08-16 15:58:38"
2158,8,326,No,"2016-08-16 15:58:38"
2159,9,326,,"2016-08-16 15:58:38"
2160,1,327,Male,"2016-08-16 16:14:47"
2161,2,327,"25 to 34","2016-08-16 16:14:47"
2162,3,327,"Graduate degree","2016-08-16 16:14:47"
2163,4,327,"English Literature","2016-08-16 16:14:47"
2164,5,327,No,"2016-08-16 16:14:47"
2165,6,327,Medium,"2016-08-16 16:14:47"
2166,7,327,Medium,"2016-08-16 16:14:47"
2167,8,327,No,"2016-08-16 16:14:47"
2168,9,327,,"2016-08-16 16:14:47"
2178,1,331,Male,"2016-08-16 17:12:29"
2179,2,331,"18 to 24","2016-08-16 17:12:29"
2180,3,331,"High school degree or equivalent (e.g., GED)","2016-08-16 17:12:29"
2181,4,331,,"2016-08-16 17:12:29"
2182,5,331,No,"2016-08-16 17:12:29"
2183,6,331,"Very low","2016-08-16 17:12:29"
2184,7,331,Low,"2016-08-16 17:12:29"
2185,8,331,No,"2016-08-16 17:12:29"
2186,9,331,,"2016-08-16 17:12:29"
2187,1,333,Male,"2016-08-16 18:37:54"
2188,2,333,"25 to 34","2016-08-16 18:37:54"
2189,3,333,"Bachelor degree","2016-08-16 18:37:54"
2190,4,333,Finance,"2016-08-16 18:37:54"
2191,5,333,No,"2016-08-16 18:37:54"
2192,6,333,"Very low","2016-08-16 18:37:54"
2193,7,333,Medium,"2016-08-16 18:37:54"
2194,8,333,Yes,"2016-08-16 18:37:54"
2195,9,333,,"2016-08-16 18:37:54"
2214,1,336,Male,"2016-08-16 19:03:13"
2215,2,336,"25 to 34","2016-08-16 19:03:13"
2216,3,336,"Graduate degree","2016-08-16 19:03:13"
2217,4,336,"computer science","2016-08-16 19:03:13"
2218,5,336,"Yes; for more than five years","2016-08-16 19:03:13"
2219,6,336,"Very high","2016-08-16 19:03:13"
2220,7,336,"Very high","2016-08-16 19:03:13"
2221,8,336,Yes,"2016-08-16 19:03:13"
2222,9,336,,"2016-08-16 19:03:13"
2232,1,338,Female,"2016-08-16 19:21:51"
2233,2,338,"18 to 24","2016-08-16 19:21:51"
2234,3,338,"Some college but no degree","2016-08-16 19:21:51"
2235,4,338,"Digital Media","2016-08-16 19:21:51"
2236,5,338,"Yes; for less than a year","2016-08-16 19:21:51"
2237,6,338,Low,"2016-08-16 19:21:51"
2238,7,338,"Very low","2016-08-16 19:21:51"
2239,8,338,No,"2016-08-16 19:21:51"
2240,9,338,,"2016-08-16 19:21:51"
2250,1,341,Male,"2016-08-16 19:27:51"
2251,2,341,"18 to 24","2016-08-16 19:27:51"
2252,3,341,"Some college but no degree","2016-08-16 19:27:51"
2253,4,341,,"2016-08-16 19:27:51"
2254,5,341,No,"2016-08-16 19:27:51"
2255,6,341,Medium,"2016-08-16 19:27:51"
2256,7,341,Medium,"2016-08-16 19:27:51"
2257,8,341,Yes,"2016-08-16 19:27:51"
2258,9,341,,"2016-08-16 19:27:51"
2259,1,342,Male,"2016-08-16 19:37:29"
2260,2,342,"25 to 34","2016-08-16 19:37:29"
2261,3,342,"Bachelor degree","2016-08-16 19:37:29"
2262,4,342,"Electrical Engineering","2016-08-16 19:37:29"
2263,5,342,No,"2016-08-16 19:37:29"
2264,6,342,Medium,"2016-08-16 19:37:29"
2265,7,342,Medium,"2016-08-16 19:37:29"
2266,8,342,No,"2016-08-16 19:37:29"
2267,9,342,,"2016-08-16 19:37:29"
2268,1,343,Male,"2016-08-16 19:57:02"
2269,2,343,"35 to 45","2016-08-16 19:57:02"
2270,3,343,"Some college but no degree","2016-08-16 19:57:02"
2271,4,343,Communications,"2016-08-16 19:57:02"
2272,5,343,No,"2016-08-16 19:57:02"
2273,6,343,Medium,"2016-08-16 19:57:02"
2274,7,343,High,"2016-08-16 19:57:02"
2275,8,343,Yes,"2016-08-16 19:57:02"
2276,9,343,,"2016-08-16 19:57:02"
2277,1,344,Female,"2016-08-16 19:59:43"
2278,2,344,"35 to 45","2016-08-16 19:59:43"
2279,3,344,"Some college but no degree","2016-08-16 19:59:43"
2280,4,344,"human services","2016-08-16 19:59:43"
2281,5,344,"Yes; for less than a year","2016-08-16 19:59:43"
2282,6,344,Medium,"2016-08-16 19:59:43"
2283,7,344,"Very high","2016-08-16 19:59:43"
2284,8,344,Yes,"2016-08-16 19:59:43"
2285,9,344,,"2016-08-16 19:59:43"
2295,1,346,Male,"2016-08-16 20:39:22"
2296,2,346,"18 to 24","2016-08-16 20:39:22"
2297,3,346,"Bachelor degree","2016-08-16 20:39:22"
2298,4,346,"Mechanical Engineering","2016-08-16 20:39:22"
2299,5,346,"Yes; for less than a year","2016-08-16 20:39:22"
2300,6,346,High,"2016-08-16 20:39:22"
2301,7,346,High,"2016-08-16 20:39:22"
2302,8,346,Yes,"2016-08-16 20:39:22"
2303,9,346,"I am Student and Did blogging about technology and also we study new things about technology in University. Smart Home appliance like Mobile , Tv and etc are common now","2016-08-16 20:39:22"
2313,1,348,Male,"2016-08-16 20:54:00"
2314,2,348,"35 to 45","2016-08-16 20:54:00"
2315,3,348,"Graduate degree","2016-08-16 20:54:00"
2316,4,348,"Mechanical Engineering","2016-08-16 20:54:00"
2317,5,348,No,"2016-08-16 20:54:00"
2318,6,348,Medium,"2016-08-16 20:54:00"
2319,7,348,Medium,"2016-08-16 20:54:00"
2320,8,348,No,"2016-08-16 20:54:00"
2321,9,348,,"2016-08-16 20:54:00"
2304,1,349,Male,"2016-08-16 20:51:27"
2305,2,349,"18 to 24","2016-08-16 20:51:27"
2306,3,349,"Bachelor degree","2016-08-16 20:51:27"
2307,4,349,Electronics,"2016-08-16 20:51:27"
2308,5,349,No,"2016-08-16 20:51:27"
2309,6,349,Medium,"2016-08-16 20:51:27"
2310,7,349,Medium,"2016-08-16 20:51:27"
2311,8,349,Yes,"2016-08-16 20:51:27"
2312,9,349,,"2016-08-16 20:51:27"
2322,1,351,Male,"2016-08-16 21:14:08"
2323,2,351,"35 to 45","2016-08-16 21:14:08"
2324,3,351,"High school degree or equivalent (e.g., GED)","2016-08-16 21:14:08"
2325,4,351,n/a,"2016-08-16 21:14:08"
2326,5,351,No,"2016-08-16 21:14:08"
2327,6,351,"Very low","2016-08-16 21:14:08"
2328,7,351,Low,"2016-08-16 21:14:08"
2329,8,351,No,"2016-08-16 21:14:08"
2330,9,351,n/a,"2016-08-16 21:14:08"
2340,1,353,Male,"2016-08-16 22:49:02"
2341,2,353,"25 to 34","2016-08-16 22:49:02"
2342,3,353,"Bachelor degree","2016-08-16 22:49:02"
2343,4,353,"Math and Computer Science","2016-08-16 22:49:02"
2344,5,353,No,"2016-08-16 22:49:02"
2345,6,353,High,"2016-08-16 22:49:02"
2346,7,353,Low,"2016-08-16 22:49:02"
2347,8,353,No,"2016-08-16 22:49:02"
2348,9,353,,"2016-08-16 22:49:02"
2367,1,356,Male,"2016-08-17 02:33:01"
2368,2,356,"25 to 34","2016-08-17 02:33:01"
2369,3,356,"Bachelor degree","2016-08-17 02:33:01"
2370,4,356,Bsc,"2016-08-17 02:33:01"
2371,5,356,"Yes; for one to five years","2016-08-17 02:33:01"
2372,6,356,High,"2016-08-17 02:33:01"
2373,7,356,High,"2016-08-17 02:33:01"
2374,8,356,Yes,"2016-08-17 02:33:01"
2375,9,356,,"2016-08-17 02:33:01"
2376,1,357,Female,"2016-08-17 07:20:40"
2377,2,357,"35 to 45","2016-08-17 07:20:40"
2378,3,357,"Some college but no degree","2016-08-17 07:20:40"
2379,4,357,Engineering,"2016-08-17 07:20:40"
2380,5,357,"Yes; for one to five years","2016-08-17 07:20:40"
2381,6,357,Medium,"2016-08-17 07:20:40"
2382,7,357,Medium,"2016-08-17 07:20:40"
2383,8,357,Yes,"2016-08-17 07:20:40"
2384,9,357,,"2016-08-17 07:20:40"
2394,1,360,Female,"2016-08-17 09:04:31"
2395,2,360,"25 to 34","2016-08-17 09:04:31"
2396,3,360,"Some college but no degree","2016-08-17 09:04:31"
2397,4,360,Nursing,"2016-08-17 09:04:31"
2398,5,360,No,"2016-08-17 09:04:31"
2399,6,360,Medium,"2016-08-17 09:04:31"
2400,7,360,Medium,"2016-08-17 09:04:31"
2401,8,360,"Not sure","2016-08-17 09:04:31"
2402,9,360,,"2016-08-17 09:04:31"
2439,1,364,Female,"2016-08-17 11:11:12"
2440,2,364,"25 to 34","2016-08-17 11:11:12"
2441,3,364,"Bachelor degree","2016-08-17 11:11:12"
2442,4,364,Economics,"2016-08-17 11:11:12"
2443,5,364,No,"2016-08-17 11:11:12"
2444,6,364,Low,"2016-08-17 11:11:12"
2445,7,364,Low,"2016-08-17 11:11:12"
2446,8,364,"Not sure","2016-08-17 11:11:12"
2447,9,364,,"2016-08-17 11:11:12"
2511,1,375,Male,"2016-08-17 17:42:53"
2512,2,375,"25 to 34","2016-08-17 17:42:53"
2513,3,375,"Bachelor degree","2016-08-17 17:42:53"
2514,4,375,,"2016-08-17 17:42:53"
2515,5,375,No,"2016-08-17 17:42:53"
2516,6,375,Low,"2016-08-17 17:42:53"
2517,7,375,Low,"2016-08-17 17:42:53"
2518,8,375,No,"2016-08-17 17:42:53"
2519,9,375,,"2016-08-17 17:42:53"
2529,1,378,Female,"2016-08-17 19:05:06"
2530,2,378,"25 to 34","2016-08-17 19:05:07"
2531,3,378,"Bachelor degree","2016-08-17 19:05:07"
2532,4,378,"Electronics Engineering","2016-08-17 19:05:07"
2533,5,378,"Yes; for one to five years","2016-08-17 19:05:07"
2534,6,378,High,"2016-08-17 19:05:07"
2535,7,378,High,"2016-08-17 19:05:07"
2536,8,378,No,"2016-08-17 19:05:07"
2537,9,378,,"2016-08-17 19:05:07"
2547,1,381,Female,"2016-08-17 21:12:01"
2548,2,381,"35 to 45","2016-08-17 21:12:01"
2549,3,381,"Some college but no degree","2016-08-17 21:12:01"
2550,4,381,Business,"2016-08-17 21:12:01"
2551,5,381,No,"2016-08-17 21:12:01"
2552,6,381,Low,"2016-08-17 21:12:01"
2553,7,381,Medium,"2016-08-17 21:12:01"
2554,8,381,No,"2016-08-17 21:12:01"
2555,9,381,,"2016-08-17 21:12:01"
2592,1,386,Female,"2016-08-18 19:29:18"
2593,2,386,"25 to 34","2016-08-18 19:29:18"
2594,3,386,"Bachelor degree","2016-08-18 19:29:18"
2595,4,386,"Computer science","2016-08-18 19:29:18"
2596,5,386,"Yes; for one to five years","2016-08-18 19:29:18"
2597,6,386,High,"2016-08-18 19:29:18"
2598,7,386,Low,"2016-08-18 19:29:18"
2599,8,386,"Not sure","2016-08-18 19:29:18"
2600,9,386,,"2016-08-18 19:29:18"
2691,1,397,Male,"2016-08-31 16:36:47"
2692,2,397,"18 to 24","2016-08-31 16:36:47"
2693,3,397,"Bachelor degree","2016-08-31 16:36:47"
2694,4,397,"Biology, Computer Science","2016-08-31 16:36:47"
2695,5,397,No,"2016-08-31 16:36:47"
2696,6,397,High,"2016-08-31 16:36:47"
2697,7,397,Medium,"2016-08-31 16:36:47"
2698,8,397,Yes,"2016-08-31 16:36:47"
2699,9,397,"Smart Lights, for the smart home technology.","2016-08-31 16:36:47"
2709,1,400,Male,"2016-08-31 16:36:57"
2710,2,400,"18 to 24","2016-08-31 16:36:57"
2711,3,400,"Graduate degree","2016-08-31 16:36:57"
2712,4,400,"Environmental Engineering","2016-08-31 16:36:57"
2713,5,400,"Yes; for less than a year","2016-08-31 16:36:57"
2714,6,400,High,"2016-08-31 16:36:57"
2715,7,400,"Very high","2016-08-31 16:36:57"
2716,8,400,Yes,"2016-08-31 16:36:57"
2717,9,400,,"2016-08-31 16:36:57"
2826,1,402,Male,"2016-08-31 16:52:31"
2827,2,402,"35 to 45","2016-08-31 16:52:31"
2828,3,402,"Graduate degree","2016-08-31 16:52:31"
2829,4,402,LINGUISTICS,"2016-08-31 16:52:31"
2830,5,402,No,"2016-08-31 16:52:31"
2831,6,402,"Very high","2016-08-31 16:52:31"
2832,7,402,Medium,"2016-08-31 16:52:31"
2833,8,402,"Not sure","2016-08-31 16:52:31"
2834,9,402,,"2016-08-31 16:52:32"
2754,1,404,Male,"2016-08-31 16:39:13"
2755,2,404,"25 to 34","2016-08-31 16:39:13"
2756,3,404,"Bachelor degree","2016-08-31 16:39:13"
2757,4,404,"psychology ","2016-08-31 16:39:13"
2758,5,404,No,"2016-08-31 16:39:13"
2759,6,404,Medium,"2016-08-31 16:39:13"
2760,7,404,Low,"2016-08-31 16:39:13"
2761,8,404,No,"2016-08-31 16:39:13"
2762,9,404,,"2016-08-31 16:39:13"
2781,1,410,Male,"2016-08-31 16:43:16"
2782,2,410,"35 to 45","2016-08-31 16:43:16"
2783,3,410,"Bachelor degree","2016-08-31 16:43:16"
2784,4,410,Business,"2016-08-31 16:43:16"
2785,5,410,No,"2016-08-31 16:43:16"
2786,6,410,Medium,"2016-08-31 16:43:16"
2787,7,410,Medium,"2016-08-31 16:43:16"
2788,8,410,No,"2016-08-31 16:43:16"
2789,9,410,,"2016-08-31 16:43:16"
2763,1,411,Female,"2016-08-31 16:40:49"
2764,2,411,"25 to 34","2016-08-31 16:40:49"
2765,3,411,"Bachelor degree","2016-08-31 16:40:49"
2766,4,411,Sociology,"2016-08-31 16:40:49"
2767,5,411,No,"2016-08-31 16:40:49"
2768,6,411,"Very low","2016-08-31 16:40:49"
2769,7,411,Medium,"2016-08-31 16:40:49"
2770,8,411,No,"2016-08-31 16:40:49"
2771,9,411,,"2016-08-31 16:40:49"
2844,1,419,Female,"2016-08-31 16:55:49"
2845,2,419,"25 to 34","2016-08-31 16:55:49"
2846,3,419,"Bachelor degree","2016-08-31 16:55:49"
2847,4,419,"Computer Science","2016-08-31 16:55:49"
2848,5,419,No,"2016-08-31 16:55:49"
2849,6,419,"Very high","2016-08-31 16:55:49"
2850,7,419,High,"2016-08-31 16:55:49"
2851,8,419,Yes,"2016-08-31 16:55:49"
2852,9,419,,"2016-08-31 16:55:49"
2862,1,421,Male,"2016-08-31 17:01:57"
2863,2,421,"25 to 34","2016-08-31 17:01:57"
2864,3,421,"Bachelor degree","2016-08-31 17:01:57"
2865,4,421,"Information Technology ","2016-08-31 17:01:57"
2866,5,421,"Yes; for one to five years","2016-08-31 17:01:57"
2867,6,421,"Very high","2016-08-31 17:01:57"
2868,7,421,Medium,"2016-08-31 17:01:57"
2869,8,421,No,"2016-08-31 17:01:57"
2870,9,421,,"2016-08-31 17:01:57"
2871,1,423,Female,"2016-08-31 17:02:48"
2872,2,423,"25 to 34","2016-08-31 17:02:48"
2873,3,423,"Bachelor degree","2016-08-31 17:02:48"
2874,4,423,Psych,"2016-08-31 17:02:48"
2875,5,423,No,"2016-08-31 17:02:48"
2876,6,423,"Very low","2016-08-31 17:02:48"
2877,7,423,"Very low","2016-08-31 17:02:48"
2878,8,423,No,"2016-08-31 17:02:48"
2879,9,423,,"2016-08-31 17:02:48"
2898,1,424,Male,"2016-08-31 17:14:01"
2899,2,424,"25 to 34","2016-08-31 17:14:01"
2900,3,424,"Graduate degree","2016-08-31 17:14:01"
2901,4,424,Business,"2016-08-31 17:14:01"
2902,5,424,"Yes; for one to five years","2016-08-31 17:14:01"
2903,6,424,High,"2016-08-31 17:14:01"
2904,7,424,High,"2016-08-31 17:14:01"
2905,8,424,Yes,"2016-08-31 17:14:01"
2906,9,424,"I use smart lights","2016-08-31 17:14:01"
2880,1,425,Male,"2016-08-31 17:11:35"
2881,2,425,"25 to 34","2016-08-31 17:11:35"
2882,3,425,"Bachelor degree","2016-08-31 17:11:35"
2883,4,425,"Computer Science","2016-08-31 17:11:35"
2884,5,425,"Yes; for one to five years","2016-08-31 17:11:35"
2885,6,425,"Very high","2016-08-31 17:11:35"
2886,7,425,Medium,"2016-08-31 17:11:35"
2887,8,425,No,"2016-08-31 17:11:35"
2888,9,425,,"2016-08-31 17:11:35"
2925,1,426,Female,"2016-08-31 17:29:05"
2926,2,426,"25 to 34","2016-08-31 17:29:05"
2927,3,426,"Some college but no degree","2016-08-31 17:29:05"
2928,4,426,Theatre,"2016-08-31 17:29:05"
2929,5,426,"Yes; for one to five years","2016-08-31 17:29:05"
2930,6,426,Low,"2016-08-31 17:29:05"
2931,7,426,Low,"2016-08-31 17:29:05"
2932,8,426,No,"2016-08-31 17:29:05"
2933,9,426,"I'm a secretary for a small, local computer repair shop","2016-08-31 17:29:05"
2943,1,432,Male,"2016-08-31 17:55:12"
2944,2,432,"25 to 34","2016-08-31 17:55:12"
2945,3,432,"Some college but no degree","2016-08-31 17:55:12"
2946,4,432,psychology,"2016-08-31 17:55:12"
2947,5,432,"Yes; for less than a year","2016-08-31 17:55:12"
